Collection,SKU,Image,Barcode ,Products Name (TH),Products name (Eng),ราคาขายแนะนำ,RSP,ราคาทุน,Color ,Size,"Weight (G.)
น้ำหนัก","Width (Cm.)
กว้าง","Lenght (Cm.)
ยาว","height (Cm.)
สูง","ราคาทุนก่อน
VAT ",Vat 7%,"ราคาทุนรวม 
VAT ","Price before
VAT (USD)",Vat 7%,"Price 
VAT included (USD)","GP%
MOQ :  
30-50","ราคาทุนก่อน
VAT ",Vat 7%,"ราคาทุนรวม 
VAT ","Price before
VAT (USD)",Vat 7%,"Price 
VAT included (USD)","GP%
MOQ :  
51-100","ราคาทุนก่อน
VAT ",Vat 7%,"ราคาทุนรวม 
VAT ","Price before
VAT (USD)",Vat 7%,"Price 
VAT included (USD)","GP%
MOQ :  
101",Categories,Sub Category,Description (ภาษาไทย),Description,Ratings,"Shelf Life 
(Year)"
"Pet Life Jacket 
(Animal)",SLF-11-0XSG,,8859771508329,"เสื้อชูชีพหมา - ลายไดโนเสาร์ - สีเขียว, Size XS","Life Jacket- Dinosuar- Green, Size XS",590.00,16.99,162.08,Green,XS,146,35,,25,413.55,28.95,442.5,11.99,0.84,12.83,25%,385.98,27.02,413.00,11.03,0.77,11.8,30%,358.41,25.09,383.5,10.24,0.72,11.0,35%,Life Jacket,,"ชูชีพว่ายน้ำสำหรับสัตว์เลี้ยง ชูชีพหมา ชูชีพแมว ชูชีพสุนัข

ประโยชน์เพียบ ลอยน้ำได้จริง ลดแรงว่าย มีจุดเกี่ยวสายจูง

จะออกทริป ไปเที่ยวไหน ก็สบายใจ

- วัสดุ ผ้า Polyester แข็งแรงทนทาน แห้งไว

- ปลอดภัยหายห่วง ด้วยอะไหล่หูหิ้วพลาสติกจับ ถนัดมือสำหรับช่วยหิ้วหรือพยุงสัตว์เลี้ยง

- มีจุดสายคล้องสายจูงสุนัข

- สวมใส่ง่ายด้วยเข็มขัด พร้อมทั้ง สามารถปรับขนาดได้อีกด้วย

- แพทเทิร์นสวยงาม ดีไซน์รูปสัตว์ 3 มิติ



ขนาดอาจมีความแตกต่าง 1-3 ซม.

ขึ้นอยู่กับวิธีการวัดของแต่ละบุคคล","Ensure your pet’s safety and comfort during water adventures with the SafePaws Pet Life Jacket. Designed with both functionality and style in mind, this life jacket provides superior buoyancy and a secure fit, giving you peace of mind while your furry friend enjoys swimming, boating, or any water activity. Available in a variety of sizes, the SafePaws Pet Life Jacket is the ultimate accessory for water-loving pets.

Key Features:

Superior Buoyancy: Crafted with high-quality, buoyant materials that keep your pet afloat, ensuring maximum safety during water activities.
Secure and Adjustable Fit: Features adjustable straps and quick-release buckles to provide a snug and secure fit for pets of all sizes, from small dogs to large breeds.
Comfortable Design: Made with lightweight, breathable fabrics that ensure your pet’s comfort, allowing for free movement in and out of the water.
High Visibility: Bright, vibrant colors making it easy to keep an eye on your pet in the water.
Durable Handle: Equipped with a sturdy, reinforced handle on the back, allowing you to easily lift your pet out of the water in case of emergency.

Easy to Clean: The jacket is made from materials that are easy to clean and quick to dry, maintaining its vibrant look and functionality over time.
Multiple Sizes: Available in a range of sizes to accommodate all breeds, ensuring the perfect fit for your pet.",4,2
,SLF-11-00SG,,8859771508343,"เสื้อชูชีพหมา - ลายไดโนเสาร์ - สีเขียว, Size S","Life Jacket- Dinosuar- Green, Size S",590.00,16.99,149.73,Green,S,155,45,,30,413.55,28.95,442.5,11.99,0.84,12.83,25%,385.98,27.02,413.00,11.03,0.77,11.8,30%,358.41,25.09,383.5,10.24,0.72,11.0,35%,Life Jacket,,,,4,2
,SLF-11-00MG,,8859771511732,"เสื้อชูชีพหมา - ลายไดโนเสาร์ - สีเขียว, Size M","Life Jacket- Dinosuar- Green, Size M",650.00,18.99,184.06,Green,M,195,50,,35,455.61,31.89,487.5,12.99,0.91,13.90,25%,425.23,29.77,455.00,12.15,0.85,13,30%,394.86,27.64,422.5,11.28,0.79,12.1,35%,Life Jacket,,,,4,2
,SLF-11-00LG,,8859771511787,"เสื้อชูชีพหมา - ลายไดโนเสาร์ - สีเขียว, Size L","Life Jacket- Dinosuar- Green, Size L",650.00,18.99,176.18,Green,L,308,67,,40,455.61,31.89,487.5,12.99,0.91,13.90,25%,425.23,29.77,455.00,12.15,0.85,13,30%,394.86,27.64,422.5,11.28,0.79,12.1,35%,Life Jacket,,,,4,2
,SLF-11-0XLG,,8859771511848,"เสื้อชูชีพหมา - ลายไดโนเสาร์ - สีเขียว, Size XL","Life Jacket- Dinosuar- Green, Size XL",690.00,19.99,205.37,Green,XL,223,75,,45,483.64,33.86,517.5,13.99,0.98,14.97,25%,451.40,31.60,483.00,12.90,0.90,13.8,30%,419.16,29.34,448.5,11.98,0.84,12.8,35%,Life Jacket,,,,4,2
,SLF-11-2XLG,,8859771519622,"เสื้อชูชีพหมา - ลายไดโนเสาร์ - สีเขียว, Size 2XL","Life Jacket- Dinosuar- Green, Size 2XL",790.00,22.99,222.55,Green,2XL,339,95,,50,553.74,38.76,592.5,15.99,1.12,17.11,25%,516.82,36.18,553.00,14.77,1.03,15.8,30%,479.91,33.59,513.5,13.71,0.96,14.7,35%,Life Jacket,,,,4,2
,SLF-12-0XSA,,8859771519639,"เสื้อชูชีพหมา - หงส์น้อย - สีขาว, Size XS","Life Jacket-A little Swan- White, Size XS",590.00,16.99,141.14,White,XS,128,35,,25,413.55,28.95,442.5,11.99,0.84,12.83,25%,385.98,27.02,413.00,11.03,0.77,11.8,30%,358.41,25.09,383.5,10.24,0.72,11.0,35%,Life Jacket,,,,4,2
,SLF-12-00SA,,8859771519646,"เสื้อชูชีพหมา - หงส์น้อย - สีขาว, Size S","Life Jacket-A little Swan- White, Size S",590.00,16.99,149.73,White,S,130,45,,30,413.55,28.95,442.5,11.99,0.84,12.83,25%,385.98,27.02,413.00,11.03,0.77,11.8,30%,358.41,25.09,383.5,10.24,0.72,11.0,35%,Life Jacket,,,,4,2
,SLF-12-00MA,,8859771519653,"เสื้อชูชีพหมา - หงส์น้อย - สีขาว, Size M","Life Jacket-A little Swan- White, Size M",650.00,18.99,163.12,White,M,153,50,,35,455.61,31.89,487.5,12.99,0.91,13.90,25%,425.23,29.77,455.00,12.15,0.85,13,30%,394.86,27.64,422.5,11.28,0.79,12.1,35%,Life Jacket,,,,4,2
,SLF-12-00LA,,8859771519660,"เสื้อชูชีพหมา - หงส์น้อย - สีขาว, Size L","Life Jacket-A little Swan- White, Size L",650.00,18.99,176.18,White,L,204,67,,40,455.61,31.89,487.5,12.99,0.91,13.90,25%,425.23,29.77,455.00,12.15,0.85,13,30%,394.86,27.64,422.5,11.28,0.79,12.1,35%,Life Jacket,,,,4,2
,SLF-12-0XLA,,8859771519677,"เสื้อชูชีพหมา - หงส์น้อย - สีขาว, Size XL","Life Jacket-A little Swan- White, Size XL",690.00,19.99,226.31,White,XL,235,75,,45,483.64,33.86,517.5,13.99,0.98,14.97,25%,451.40,31.60,483.00,12.90,0.90,13.8,30%,419.16,29.34,448.5,11.98,0.84,12.8,35%,Life Jacket,,,,4,2
,SLF-12-2XLA,,8859771519684,"เสื้อชูชีพหมา - หงส์น้อย - สีขาว, Size 2XL","Life Jacket-A little Swan- White, Size 2XL",790.00,22.99,222.55,White,2XL,300,95,,50,553.74,38.76,592.5,15.99,1.12,17.11,25%,516.82,36.18,553.00,14.77,1.03,15.8,30%,479.91,33.59,513.5,13.71,0.96,14.7,35%,Life Jacket,,,,4,2
,SLF-02-00SD,,8859771516966,"เสื้อชูชีพหมา - ลายนกน้อย - สีฟ้า, Size S","Life Jacket- A little Bird - Light Blue, Size S",590.00,16.99,208.08,Light Blue,S,130,45,,30,413.55,28.95,442.5,11.99,0.84,12.83,25%,385.98,27.02,413.00,11.03,0.77,11.8,30%,358.41,25.09,383.5,10.24,0.72,11.0,35%,Life Jacket,,,,4,
,SLF-02-00MD,,8859771516959,"เสื้อชูชีพหมา - ลายนกน้อย - สีฟ้า, Size M","Life Jacket- A little Bird - Light Blue, Size M",650.00,18.99,223.96,Light Blue,M,153,50,,35,455.61,31.89,487.5,12.99,0.91,13.90,25%,425.23,29.77,455.00,12.15,0.85,13,30%,394.86,27.64,422.5,11.28,0.79,12.1,35%,Life Jacket,,,,4,
,SLF-02-00LD,,8859771516935,"เสื้อชูชีพหมา - ลายนกน้อย - สีฟ้า, Size L","Life Jacket- A little Bird - Light Blue, Size L",690.00,19.99,236.80,Light Blue,L,204,67,,40,483.64,33.86,517.5,13.99,0.98,14.97,25%,451.40,31.60,483.00,12.90,0.90,13.8,30%,419.16,29.34,448.5,11.98,0.84,12.8,35%,Life Jacket,,,,4,
,SLF-02-0XLD,,8859771516973,"เสื้อชูชีพหมา - ลายนกน้อย - สีฟ้า, Size XL","Life Jacket- A little Bird - Light Blue, Size XL",790.00,22.99,259.43,Light Blue,XL,235,75,,45,553.74,38.76,592.5,15.99,1.12,17.11,25%,516.82,36.18,553.00,14.77,1.03,15.8,30%,479.91,33.59,513.5,13.71,0.96,14.7,35%,Life Jacket,,,,4,
,SLF-02-2XLD,,8859771516997,"เสื้อชูชีพหมา - ลายนกน้อย - สีฟ้า, Size 2XL","Life Jacket- A little Bird - Light Blue, Size 2XL",890.00,25.99,279.33,Light Blue,2XL,300,95,,50,623.83,43.67,667.5,17.99,1.26,19.25,25%,582.24,40.76,623.00,16.64,1.16,17.8,30%,540.65,37.85,578.5,15.45,1.08,16.5,35%,Life Jacket,,,,4,
,SLF-02-00LG,,8859771516942,"เสื้อชูชีพหมา - ลายนกน้อย - สีเขียว, Size L","Life Jacket- A little Bird - Green, Size L",690.00,19.99,237.03,Green,L,204,67,,40,483.64,33.86,517.5,13.99,0.98,14.97,25%,451.40,31.60,483.00,12.90,0.90,13.8,30%,419.16,29.34,448.5,11.98,0.84,12.8,35%,Life Jacket,,,,4,
,SLF-02-0XLG,,8859771516980,"เสื้อชูชีพหมา - ลายนกน้อย - สีเขียว, Size XL","Life Jacket- A little Bird - Green, Size  XL",790.00,22.99,258.19,Green,XL,235,75,,45,553.74,38.76,592.5,15.99,1.12,17.11,25%,516.82,36.18,553.00,14.77,1.03,15.8,30%,479.91,33.59,513.5,13.71,0.96,14.7,35%,Life Jacket,,,,4,
,SLF-02-2XLG,,8859771517000,"เสื้อชูชีพหมา - ลายนกน้อย - สีเขียว, Size 2XL","Life Jacket- A little Bird - Green, Size 2 XL",890.00,25.99,279.33,Green,2XL,300,95,,50,623.83,43.67,667.5,17.99,1.26,19.25,25%,582.24,40.76,623.00,16.64,1.16,17.8,30%,540.65,37.85,578.5,15.45,1.08,16.5,35%,Life Jacket,,,,4,
,SLF-08-00SF,,8859771517031,"เสื้อชูชีพหมา - ลายเป็ดน้อย - สีเหลือง, Size S","Life Jacket- A little Duck - Yellow, Size S",590.00,16.99,243.55,Yellow,S,130,45,,30,413.55,28.95,442.5,11.99,0.84,12.83,25%,385.98,27.02,413.00,11.03,0.77,11.8,30%,358.41,25.09,383.5,10.24,0.72,11.0,35%,Life Jacket,,,,4,
,SLF-08-00MF,,8859771517024,"เสื้อชูชีพหมา - ลายเป็ดน้อย - สีเหลือง, Size M","Life Jacket- A little Duck - Yellow, Size M",650.00,18.99,650.00,Yellow,M,153,50,,35,455.61,31.89,487.5,12.99,0.91,13.90,25%,425.23,29.77,455.00,12.15,0.85,13,30%,394.86,27.64,422.5,11.28,0.79,12.1,35%,Life Jacket,,,,4,
,SLF-08-00LF,,8859771517017,"เสื้อชูชีพหมา - ลายเป็ดน้อย - สีเหลือง, Size L","Life Jacket- A little Duck - Yellow, Size L",690.00,19.99,690.00,Yellow,L,204,67,,40,483.64,33.86,517.5,13.99,0.98,14.97,25%,451.40,31.60,483.00,12.90,0.90,13.8,30%,419.16,29.34,448.5,11.98,0.84,12.8,35%,Life Jacket,,,,4,
,SLF-08-0XLF,,8859771517048,"เสื้อชูชีพหมา - ลายเป็ดน้อย - สีเหลือง, Size XL","Life Jacket- A little Duck - Yellow, Size XL",790.00,22.99,319.00,Yellow,XL,235,75,,45,553.74,38.76,592.5,15.99,1.12,17.11,25%,516.82,36.18,553.00,14.77,1.03,15.8,30%,479.91,33.59,513.5,13.71,0.96,14.7,35%,Life Jacket,,,,4,
,SLF-09-00SN,,8859771517079,"เสื้อชูชีพหมา - ลายฉลาม - สีเทา, Size S","Life Jacket- Shark  - Grey, Size S",590.00,16.99,243.55,Grey,S,130,45,,30,413.55,28.95,442.5,11.99,0.84,12.83,25%,385.98,27.02,413.00,11.03,0.77,11.8,30%,358.41,25.09,383.5,10.24,0.72,11.0,35%,Life Jacket,,,,4,
,SLF-09-00MN,,8859771517062,"เสื้อชูชีพหมา - ลายฉลาม - สีเทา, Size M","Life Jacket- Shark  - Grey, Size M",650.00,18.99,265.17,Grey,M,153,50,,35,455.61,31.89,487.5,12.99,0.91,13.90,25%,425.23,29.77,455.00,12.15,0.85,13,30%,394.86,27.64,422.5,11.28,0.79,12.1,35%,Life Jacket,,,,4,
,SLF-09-00LN,,8859771517055,"เสื้อชูชีพหมา - ลายฉลาม - สีเทา, Size L","Life Jacket- Shark  - Grey, Size L",690.00,19.99,297.00,Grey,L,204,67,,40,483.64,33.86,517.5,13.99,0.98,14.97,25%,451.40,31.60,483.00,12.90,0.90,13.8,30%,419.16,29.34,448.5,11.98,0.84,12.8,35%,Life Jacket,,,,4,
,SLF-09-0XLN,,8859771517086,"เสื้อชูชีพหมา - ลายฉลาม - สีเทา, Size XL","Life Jacket- Shark  - Grey, Size XL",790.00,22.99,319.89,Grey,XL,235,75,,45,553.74,38.76,592.5,15.99,1.12,17.11,25%,516.82,36.18,553.00,14.77,1.03,15.8,30%,479.91,33.59,513.5,13.71,0.96,14.7,35%,Life Jacket,,,,4,
,SLF-10-0XSF,,8859771517130,"เสื้อชูชีพหมา- ลายผึ้ง - สีเหลือง, Size XS","Life Jacket- Bee - Yellow, Size XS",590.00,16.99,159.00,Yellow,XS,128,35,,25,413.55,28.95,442.5,11.99,0.84,12.83,25%,385.98,27.02,413.00,11.03,0.77,11.8,30%,358.41,25.09,383.5,10.24,0.72,11.0,35%,Life Jacket,,,,4,
,SLF-10-00SF,,8859771517116,"เสื้อชูชีพหมา- ลายผึ้ง - สีเหลือง, Size S","Life Jacket- Bee - Yellow, Size S",590.00,16.99,590.00,Yellow,S,130,45,,30,413.55,28.95,442.5,11.99,0.84,12.83,25%,385.98,27.02,413.00,11.03,0.77,11.8,30%,358.41,25.09,383.5,10.24,0.72,11.0,35%,Life Jacket,,,,4,
,SLF-10-00MF,,8859771517109,"เสื้อชูชีพหมา- ลายผึ้ง - สีเหลือง, Size M","Life Jacket- Bee - Yellow, Size M",650.00,18.99,650.00,Yellow,M,153,50,,35,455.61,31.89,487.5,12.99,0.91,13.90,25%,425.23,29.77,455.00,12.15,0.85,13,30%,394.86,27.64,422.5,11.28,0.79,12.1,35%,Life Jacket,,,,4,
,SLF-10-00LF,,8859771517093,"เสื้อชูชีพหมา- ลายผึ้ง - สีเหลือง, Size L","Life Jacket- Bee - Yellow, Size L",650.00,18.99,195.00,Yellow,L,204,67,,40,455.61,31.89,487.5,12.99,0.91,13.90,25%,425.23,29.77,455.00,12.15,0.85,13,30%,394.86,27.64,422.5,11.28,0.79,12.1,35%,Life Jacket,,,,4,
,SLF-10-0XLF,,8859771517123,"เสื้อชูชีพหมา- ลายผึ้ง - สีเหลือง, Size XL","Life Jacket- Bee - Yellow, Size XL",690.00,19.99,225.00,Yellow,XL,235,75,,45,483.64,33.86,517.5,13.99,0.98,14.97,25%,451.40,31.60,483.00,12.90,0.90,13.8,30%,419.16,29.34,448.5,11.98,0.84,12.8,35%,Life Jacket,,,,4,
,SLF-10-2XLF,,8859771517147,"เสื้อชูชีพหมา- ลายผึ้ง - สีเหลือง, Size 2 XL","Life Jacket- Bee - Yellow, Size 2XL",790.00,22.99,249.00,Yellow,2XL,300,95,,50,553.74,38.76,592.5,15.99,1.12,17.11,25%,516.82,36.18,553.00,14.77,1.03,15.8,30%,479.91,33.59,513.5,13.71,0.96,14.7,35%,Life Jacket,,,,4,
"Happy Birthday
 Collection ",OCO-03-00SJ,,8859771522653,"ปกคอคอลล่าสำหรับสัตว์เลี้ยง-Birthday Baby-Pink, Size S","Birthday baby- Collar- Pink, Size S",399.00,11.99,132.50,Pink,S,100,9,14,,279.67,19.58,299.25,7.99,0.56,8.55,25%,261.03,18.27,279.30,7.46,0.52,7.98,30%,242.38,16.97,259.35,6.93,0.48,7.4,35%,Collar,,"สินค้ารายการนี้จำหน่ายเฉพาะผ้าผูกคอ

หากสนใจสั่งซื้อสินค้าคู่กัน แนะนำกดสินค้าใส่ตระกร้าอย่างละรายการค่ะ



🎂ปกคอสำหรับสุนัขและแมว ดีไซน์ปักพิเศษ “Birthday baby” สำหรับวันเกิด 

พร้อมทั้งติดดอกไม้ และ Smiley เพื่อเพิ่มความน่ารัก สวมใส่บริเวณคอ เพื่อความน่ารักและสวยงาม

ใส่ง่าย เป็นทรง น้ำหนักเบา เพื่อความสบายสำหรับสัตว์เลี้ยง สามารถผูกรอบคอตามสรีระของสัตว์เลี้ยง

ตกแต่งด้วยระบายและปอม ปอม เพื่อเพิ่มระดับความน่ารัก 



ข้อแนะนำในการซัก 

- ไม่แนะนำให้ซักเครื่อง อาจทำให้สินค้าเสียทรงและเสียหายได้

- หากต้องการทำความสะอาดให้ซักเฉพาะจุด โดยใช้สบู่อ่อนๆ



คำแนะนำ

- เพิ่มความน่ารัก หากสวมใส่เป็น set คู่กับหมวก","Celebrate your furry friend’s special day in style with our Birthday Baby Pet Collar. This adorable and festive collar is designed to make your pet the star of the party, featuring playful designs and vibrant colors that are perfect for any birthday celebration. Comfortable and adjustable, the Birthday Baby Pet Collar ensures your pet looks fabulous and feels comfortable all day long.

Key Features:

Festive Design: Adorned with cheerful birthday-themed patterns, including balloons, cakes, and confetti, this collar adds a fun and celebratory touch to your pet’s look.
Comfortable Fit: Made from soft, high-quality materials that are gentle on your pet’s skin, ensuring they stay comfortable throughout the festivities.
Adjustable Size: Features an adjustable tie, allowing for a perfect fit for pets of all sizes, from small kittens to large dogs.
Durable and Safe: Crafted with durable materials and reinforced stitching, this collar is designed to withstand active play while keeping your pet safe.
Easy to Clean: Machine washable for easy care, so your pet’s collar can stay fresh and vibrant even after the party.
Comes in Red & Blue",5,
,OCO-03-00MJ,,8859771522660,"ปกคอคอลล่าสำหรับสัตว์เลี้ยง-Birthday Baby-Pink, Size M","Birthday baby- Collar- Pink, Size M",399.00,11.99,139.00,Pink,M,100,9,17,,279.67,19.58,299.25,7.99,0.56,8.55,25%,261.03,18.27,279.30,7.46,0.52,7.98,30%,242.38,16.97,259.35,6.93,0.48,7.4,35%,Collar,,,,5,
,OCO-03-00LJ,,8859771522677,"ปกคอคอลล่าสำหรับสัตว์เลี้ยง-Birthday Baby-Pink, Size L","Birthday baby- Collar- Pink, Size L",449.00,12.99,150.50,Pink,L,100,12,19,,314.72,22.03,336.75,8.99,0.63,9.62,25%,293.74,20.56,314.30,8.39,0.59,8.98,30%,272.76,19.09,291.85,7.79,0.55,8.3,35%,Collar,,,,5,
,OCO-03-0XLJ,,8859771522684,"ปกคอคอลล่าสำหรับสัตว์เลี้ยง-Birthday Baby-Pink, Size XL","Birthday baby- Collar- Pink, Size XL",449.00,12.99,157.00,Pink,XL,100,17,24,,314.72,22.03,336.75,8.99,0.63,9.62,25%,293.74,20.56,314.30,8.39,0.59,8.98,30%,272.76,19.09,291.85,7.79,0.55,8.3,35%,Collar,,,,5,
